alpha,beta,delta,gamma,type,name,hurst,obs,date_min,date_max,stdev,avg,kurtosis,skewness,min,max,q_1,q_2_5,q_5,q_10,q_25,q_50,q_75,q_90,q_95,q_97_5,q_99,cv,range,std_range,var_01,var_025,var_05,var_10,es_01,es_025,es_05,es_10,rho,Factor1,Factor2,Factor3
1.661231314,0.170308438,-0.160232018,1.14635097,Stock,ABBV,0.514161049,1005,10/21/2014,10/16/2018,0.01791866,0.000521654,9.237163997,-0.330474053,-0.136521306,0.128985027,-0.048287167,-0.035212801,-0.027344135,-0.018406556,-0.00716339,0.001136715,0.0083126,0.01871195,0.025576805,0.035195719,0.049697429,34.34972533,0.265506332,14.81730985,0.048287167,0.035212801,0.027344135,0.018406556,0.072415365,0.05410583,0.042454493,0.032415878,0.020248721,-0.083893864,0.20588205,0.596959868
1.658478715,0.270929395,-0.232607688,1.038537869,Stock,ABC,0.504226961,1005,10/21/2014,10/16/2018,0.016092818,0.00020295,11.60547185,-0.906747179,-0.139623602,0.091047385,-0.044235643,-0.035192968,-0.025499465,-0.015656591,-0.006436509,0.001076289,0.008519045,0.015020151,0.022211711,0.027857644,0.040911748,79.29441895,0.230670986,14.33378486,0.044235643,0.035192968,0.025499465,0.015656591,0.067249125,0.052027609,0.040960262,0.030220723,0.018748317,-0.243949122,0.431262272,0.605999798
1.643293499,-0.039170154,0.027670982,1.050897349,Stock,ABMD,0.595759404,1005,10/21/2014,10/16/2018,0.027812429,0.002785064,35.06741921,-0.450578221,-0.33667513,0.256793062,-0.069268995,-0.041682952,-0.030836196,-0.021420783,-0.008067708,0.001869644,0.014552613,0.02644332,0.038265924,0.046191648,0.079213599,9.986281984,0.593468192,21.33823643,0.069268995,0.041682952,0.030836196,0.021420783,0.114050492,0.075668805,0.056269301,0.04113563,-0.017596398,0.489366817,0.751605141,0.34655258
1.791894905,0.129600117,0.05701633,1.065490011,Stock,ABT,0.503414822,1005,10/21/2014,10/16/2018,0.012889267,0.000534573,6.826185859,-1.147514807,-0.097511813,0.041733767,-0.03900692,-0.024302326,-0.019697846,-0.013718907,-0.005357111,0.00035627,0.008075324,0.014887528,0.019995906,0.024221991,0.030578643,24.11131361,0.13924558,10.80321932,0.03900692,0.024302326,0.019697846,0.013718907,0.05604248,0.0410795,0.031703797,0.024133334,-0.007497069,-0.357788425,0.080313272,-0.101873618
1.707527425,0.077577052,-0.074051757,1.064915126,Stock,ACN,0.347878025,1005,10/21/2014,10/16/2018,0.012155378,0.000742428,5.649642479,-0.386349385,-0.075614071,0.065381314,-0.036623465,-0.0248012,-0.017914118,-0.011497517,-0.0048975,0.001250683,0.006916388,0.013495512,0.018634257,0.023068786,0.030988718,16.37247684,0.140995385,11.59942461,0.036623465,0.0248012,0.017914118,0.011497517,0.048816985,0.037550408,0.029574571,0.022024077,-0.0325601,-0.247249418,0.060766851,-1.283158571
1.705734847,0.183643511,0.02527948,1.086748137,Stock,ADBE,0.474947822,1005,10/21/2014,10/16/2018,0.015699585,0.001386869,7.273714393,0.111459558,-0.086548356,0.115485531,-0.047213671,-0.032624443,-0.023196698,-0.015368395,-0.005492963,0.001490066,0.009335916,0.018085213,0.022717838,0.029499195,0.037380066,11.32016498,0.202033888,12.86874076,0.047213671,0.032624443,0.023196698,0.015368395,0.05982075,0.046496466,0.036608919,0.02770467,-0.024331573,-0.058840894,-0.093238438,-0.468060785
1.7406363,0.175556622,-0.291243731,1.128873978,Stock,ADI,0.428100844,1005,10/21/2014,10/16/2018,0.015901235,0.000634631,4.43533368,0.210280848,-0.081328237,0.096637986,-0.042525449,-0.031724524,-0.025317841,-0.017391711,-0.006875329,0.000624625,0.008411441,0.017999826,0.023589923,0.030434835,0.047173851,25.05586993,0.177966223,11.19197489,0.042525449,0.031724524,0.025317841,0.017391711,0.05357261,0.043000508,0.035708891,0.028409813,-0.038531265,0.064903963,-0.303481492,-1.07796421
1.755022891,0.060604505,0.004213653,1.088889906,Stock,ADM,0.583398038,1005,10/21/2014,10/16/2018,0.014452454,8.20E-05,5.791990976,-0.794474598,-0.09297314,0.070445416,-0.04204973,-0.028620344,-0.023167059,-0.014946849,-0.006814006,0.000478927,0.007580348,0.016101924,0.022769132,0.028010485,0.035420624,176.2453468,0.163418556,11.30732258,0.04204973,0.028620344,0.023167059,0.014946849,0.062364665,0.045328709,0.035467434,0.027359889,-0.006432548,-0.293882187,0.028334186,0.478587999
1.72623366,0.203397111,-0.023266231,1.055795456,Stock,ADP,0.389481934,1005,10/21/2014,10/16/2018,0.011833989,0.000666227,6.540349272,-0.338249866,-0.06453211,0.087144987,-0.035444945,-0.0264315,-0.018159112,-0.011197255,-0.004782496,0.000778242,0.006980841,0.013086773,0.017186996,0.02268097,0.02677539,17.76269357,0.151677097,12.81707323,0.035444945,0.0264315,0.018159112,0.011197255,0.046920748,0.037234619,0.029554913,0.02190669,-0.003547607,-0.365671168,0.025220681,-0.645704971
1.743682773,0.113537766,-0.348782707,1.034378584,Stock,ADS,0.471317431,1005,10/21/2014,10/16/2018,0.017529847,-0.000202174,25.54309447,-2.358882393,-0.215273479,0.079761352,-0.045558247,-0.038317339,-0.025547819,-0.018153408,-0.008001993,0.000857268,0.009157655,0.017337617,0.025245359,0.029347783,0.034789152,-86.70666731,0.295034831,16.83042851,0.045558247,0.038317339,0.025547819,0.018153408,0.079726622,0.05752314,0.044391566,0.032936704,-0.005293152,-0.074455385,0.882688484,-0.12784162
1.699739477,0.116960407,-0.315812902,1.070397789,Stock,ADSK,0.461724261,1005,10/21/2014,10/16/2018,0.020415322,0.000998963,12.5887473,0.238628868,-0.172687481,0.142587172,-0.05087233,-0.036373969,-0.02856866,-0.02052162,-0.008327017,0.001325568,0.010539247,0.020626324,0.028858065,0.035189021,0.052380032,20.4365109,0.315274653,15.44304097,0.05087233,0.036373969,0.02856866,0.02052162,0.07550076,0.056715018,0.044648525,0.034472995,0.030306228,0.12682092,0.012816688,0.166647571
1.882326414,0.198820354,-0.876827548,1.024779196,Stock,AEE,0.438373061,1005,10/21/2014,10/16/2018,0.01091565,0.000468341,1.780909839,-0.362470361,-0.050908561,0.052414516,-0.029469504,-0.023778104,-0.018005377,-0.012615957,-0.005526102,0.000762941,0.007561416,0.012797268,0.017037869,0.0211821,0.026172122,23.30703662,0.103323077,9.465591006,0.029469504,0.023778104,0.018005377,0.012615957,0.037370701,0.030823378,0.025631952,0.020407919,-0.015785572,-0.345104042,-0.484599978,-0.950350414
1.875255123,0.131969515,-0.901137537,1.115699128,Stock,AEP,0.365418715,1005,10/21/2014,10/16/2018,0.010569818,0.000257347,1.80754335,-0.623587913,-0.054289628,0.029089702,-0.031815023,-0.022865445,-0.016732162,-0.012866997,-0.005128277,0.001115078,0.00650971,0.012891115,0.016974226,0.020039324,0.022444345,41.07229625,0.08337933,7.888436074,0.031815023,0.022865445,0.016732162,0.012866997,0.039093281,0.031280419,0.025448182,0.020097971,-0.002600434,-0.367420444,-0.338897738,-1.15744907
1.8718801,0.03949963,-0.290119709,1.020148741,Stock,AES,0.557564591,1005,10/21/2014,10/16/2018,0.016653776,0.000138808,2.288459329,-0.167070024,-0.090883762,0.072841179,-0.046004705,-0.034373269,-0.026369886,-0.018723951,-0.009808371,0.000793966,0.009935122,0.019720411,0.02595224,0.032761551,0.039588503,119.9774765,0.16372494,9.831100063,0.046004705,0.034373269,0.026369886,0.018723951,0.056632363,0.045676137,0.03816324,0.030197617,-0.075767607,0.218680042,-0.623667358,-1.167167787
1.77551938,-0.057182739,0.214656827,1.098063169,Stock,AET,0.540326428,1005,10/21/2014,10/16/2018,0.014280729,0.000959331,5.062062213,0.125127597,-0.067450005,0.109225199,-0.037954697,-0.030102127,-0.021452139,-0.014515652,-0.006203751,0.000976302,0.008316931,0.017811339,0.024260562,0.030558547,0.036624605,14.886135,0.176675205,12.37158205,0.037954697,0.030102127,0.021452139,0.014515652,0.049486551,0.039227198,0.032342448,0.025161199,-0.028047133,-0.163738026,-0.370825256,-0.283596422
1.748534328,0.064905727,0.016451039,1.05073777,Stock,AFL,0.465266165,1005,10/21/2014,10/16/2018,0.01011366,0.000432354,5.662671787,-0.840303934,-0.076468195,0.041893273,-0.033427889,-0.021894107,-0.014281051,-0.010370132,-0.004488304,0.000811096,0.005856684,0.011848772,0.014911576,0.018915896,0.025708357,23.39207617,0.118361468,11.7031294,0.033427889,0.021894107,0.014281051,0.010370132,0.041434414,0.032535473,0.025237358,0.018709924,0.015748807,-0.63489076,0.085471829,0.152923549
1.807254362,0.006447065,-0.080989118,1.091060482,Stock,AGN,0.531092664,1005,10/21/2014,10/16/2018,0.018189947,-0.000186176,7.621523237,-0.445386607,-0.159841439,0.083752612,-0.042400623,-0.036231021,-0.028543041,-0.020713928,-0.009484722,-0.000296897,0.00936234,0.020035401,0.027817308,0.036920899,0.049531535,-97.70320651,0.243594051,13.39168597,0.042400623,0.036231021,0.028543041,0.020713929,0.062927562,0.048854023,0.040575162,0.032379421,0.024709375,0.010041586,-0.234776258,0.347357706
1.751199477,0.012861761,-0.098902605,1.051727546,Stock,AIG,0.422689998,1005,10/21/2014,10/16/2018,0.012335035,-0.000033928,7.116747513,-0.659306113,-0.094637678,0.070592364,-0.037491056,-0.024808859,-0.018606903,-0.013741556,-0.006286708,0.000509105,0.006255083,0.012707423,0.018879924,0.023749352,0.032017233,-363.5655475,0.165230041,13.39518273,0.037491056,0.024808859,0.018606903,0.013741557,0.051243298,0.038155958,0.029554419,0.022899146,0.021578639,-0.412709528,0.064570315,-0.104598113
1.897456234,0.13573651,-0.52004982,1.054500098,Stock,AIV,0.401370313,1005,10/21/2014,10/16/2018,0.012073428,0.000234181,1.948172767,-0.493496988,-0.06965919,0.037907742,-0.034045921,-0.025806254,-0.020594526,-0.01420983,-0.006543669,0.000676621,0.00771854,0.014947178,0.019271264,0.023284847,0.027750525,51.55593373,0.107566932,8.909394532,0.034045921,0.025806254,0.020594526,0.01420983,0.042485738,0.034424445,0.028662098,0.022762544,0.048282547,-0.361657622,-0.441066836,-0.282143821
1.747813873,0.116187294,-0.028656864,1.062955972,Stock,AIZ,0.356451905,1005,10/21/2014,10/16/2018,0.013782893,0.000504218,16.38255437,-1.439165966,-0.144026409,0.073161917,-0.035974745,-0.025400637,-0.020314012,-0.012740371,-0.005902976,0.000547135,0.007471537,0.014883474,0.019670462,0.025703306,0.03291858,27.33519534,0.217188327,15.75781856,0.035974746,0.025400637,0.020314012,0.012740371,0.060165107,0.042028424,0.032371027,0.024292782,-0.018777955,-0.230618054,0.466562851,-1.089698552
1.819774643,0.161135158,-0.416825883,1.072983435,Stock,AJG,0.585707253,1005,10/21/2014,10/16/2018,0.009768029,0.000468662,4.30189921,0.104907124,-0.04758196,0.071133196,-0.027531628,-0.01953975,-0.015798794,-0.010808691,-0.004697371,0.00067803,0.005846538,0.011190508,0.014933562,0.018781035,0.025718509,20.84235495,0.118715157,12.15344072,0.027531628,0.01953975,0.015798794,0.010808691,0.032607462,0.026805912,0.022139352,0.017499852,0.013953519,-0.691567714,-0.437603728,0.579580438
1.636707794,0.226807172,-0.226845665,1.026542715,Stock,AKAM,0.53593687,1005,10/21/2014,10/16/2018,0.021002835,0.000187722,24.82207383,-0.930519843,-0.183089595,0.192296054,-0.052756376,-0.040385372,-0.027797343,-0.01922198,-0.007918037,0.001275394,0.009684877,0.018241121,0.025267807,0.030395224,0.040206404,111.8826903,0.375385649,17.8730944,0.052756376,0.040385372,0.027797343,0.01922198,0.100986237,0.068853245,0.051161288,0.03716897,-0.009392994,0.06476934,0.843357587,0.316595706
1.75093767,0.119353867,-0.214036341,1.06750487,Stock,ALB,0.64099465,1005,10/21/2014,10/16/2018,0.01951412,0.000559498,6.299580973,-0.808540062,-0.147640085,0.095363777,-0.05483283,-0.042303723,-0.029773679,-0.020502508,-0.008430132,0.001621184,0.011265261,0.021274327,0.029651801,0.037344726,0.046016453,34.87788332,0.243003862,12.45271941,0.05483283,0.042303723,0.029773679,0.020502508,0.080171515,0.061297834,0.049033686,0.03668439,0.034602074,-0.001454845,0.044050222,1.382886493
1.681586602,0.163411831,-0.136998453,1.0142488,Stock,ALGN,0.535744604,1005,10/21/2014,10/16/2018,0.020237699,0.001941621,9.316552751,0.055373247,-0.117960182,0.150470112,-0.059120013,-0.03849139,-0.02743247,-0.018373023,-0.007007126,0.001915657,0.012442821,0.021315537,0.028873061,0.037050959,0.053694118,10.42309628,0.268430294,13.26387416,0.059120013,0.03849139,0.02743247,0.018373023,0.08149636,0.061355011,0.046920443,0.034605199,-0.063282733,0.332323148,0.007809377,-0.671927067
1.825418452,0.148255909,-0.338645765,1.054484294,Stock,ALK,0.474592987,1005,10/21/2014,10/16/2018,0.019234556,0.000321672,4.439259901,-0.486603939,-0.141426021,0.091288028,-0.050806617,-0.041653871,-0.031827618,-0.020325269,-0.010204955,0.000884777,0.010981457,0.021948559,0.029116837,0.03545074,0.050087448,59.79551597,0.232714048,12.09874807,0.050806617,0.041653871,0.031827618,0.020325269,0.069409227,0.055447729,0.045893213,0.035520141,0.000556046,0.272831399,-0.304240754,-0.432297541
1.699936353,0.066340677,-0.0821253,1.067808622,Stock,ALL,0.557148156,1005,10/21/2014,10/16/2018,0.010640599,0.000444714,14.01611465,-1.49539832,-0.106995324,0.039614022,-0.030267703,-0.0222114,-0.014999953,-0.010214033,-0.004411057,0.000846817,0.005587564,0.011260734,0.015671161,0.021050052,0.028303829,23.92682838,0.146609346,13.77829887,0.030267703,0.0222114,0.014999953,0.010214033,0.047077592,0.034061748,0.02617788,0.019304649,-0.024193547,-0.660644807,0.482988409,0.330748553
1.80824337,0.080529757,-0.03496476,1.014348604,Stock,ALLE,0.353298755,1005,10/21/2014,10/16/2018,0.012782561,0.000594364,3.164471609,-0.431059504,-0.069290239,0.059301159,-0.036107305,-0.027878179,-0.019575691,-0.012915428,-0.006459124,0.001131496,0.007935012,0.015157996,0.019308726,0.025651615,0.033877314,21.50628485,0.128591398,10.0599087,0.036107305,0.027878179,0.019575691,0.012915428,0.048328087,0.038621833,0.031012227,0.023325577,0.026744995,-0.260211204,-0.206479647,-0.668332401
1.817272384,-0.026163759,0.23900355,1.035902718,Stock,ALXN,0.36887294,1005,10/21/2014,10/16/2018,0.023430659,-0.000274099,4.116055232,-0.133831837,-0.137704582,0.135439202,-0.058958262,-0.045118746,-0.035564655,-0.025568453,-0.012729021,-0.000446181,0.013109214,0.025679907,0.034962405,0.049921533,0.060992897,-85.48231266,0.273143784,11.65753767,0.058958262,0.045118746,0.035564655,0.025568453,0.087934715,0.066185398,0.05298502,0.041771688,-0.039256147,0.82795213,-0.388316189,-1.797648239
1.808812563,0.265143631,-0.444466309,1.078057752,Stock,AMAT,0.68849921,1005,10/21/2014,10/16/2018,0.019072833,0.000546509,3.960808085,-0.244988301,-0.087678827,0.129379138,-0.054602043,-0.041306355,-0.031536897,-0.021399957,-0.008980797,0.001082305,0.011395274,0.022749274,0.027356404,0.034764871,0.043555828,34.89942384,0.217057964,11.38047836,0.054602044,0.041306355,0.031536897,0.021399957,0.069283655,0.056704012,0.045667705,0.036036302,0.011509275,0.054987735,-0.377981545,1.121810427
1.710516124,-0.119916028,0.07386431,1.065144134,Stock,AMD,0.557326531,1005,10/21/2014,10/16/2018,0.038912862,0.00234481,17.05697383,1.013238198,-0.277455541,0.420616913,-0.091318159,-0.070551111,-0.054067221,-0.035751691,-0.016870128,0.000784622,0.020057979,0.041443563,0.064157641,0.082129797,0.108894088,16.59531558,0.698072454,17.93937592,0.091318159,0.070551111,0.054067221,0.035751691,0.13160687,0.101385387,0.080881892,0.06296581,-0.050790266,1.854794378,-0.384007572,-0.871524111
1.849822298,0.157765106,-0.337380862,1.065780135,Stock,AME,0.540846987,1005,10/21/2014,10/16/2018,0.012054769,0.000397439,3.728729335,-0.613120836,-0.084478762,0.042584558,-0.031913987,-0.025164018,-0.019906441,-0.013471838,-0.005826574,0.000606918,0.007629542,0.014716453,0.018713703,0.023557799,0.029360258,30.33115889,0.12706332,10.54050225,0.031913987,0.025164018,0.019906441,0.013471838,0.044748551,0.034528047,0.028450437,0.022514966,0.009287685,-0.438296326,-0.310171844,0.179918817
1.740756117,0.077031648,-0.107722308,1.110494509,Stock,AMG,0.621410563,1005,10/21/2014,10/16/2018,0.017356622,-0.000386288,4.319028974,-0.455235236,-0.122951113,0.066390045,-0.04775006,-0.035824475,-0.028966968,-0.020652736,-0.008484262,-0.000112979,0.008580728,0.018999743,0.026738978,0.038155672,0.047053235,-44.9318573,0.189341158,10.90887125,0.04775006,0.035824475,0.028966968,0.020652736,0.066346269,0.051344153,0.041559915,0.03287946,0.036372528,-0.147188338,-0.116997199,1.325961608
1.764427021,0.086921649,-0.230793519,1.094591209,Stock,AMGN,0.386205116,1005,10/21/2014,10/16/2018,0.015038002,0.000384331,3.859754794,-0.267720723,-0.100755725,0.058892585,-0.038206343,-0.032747698,-0.024816619,-0.016716977,-0.007092476,0.000706363,0.008210975,0.017046821,0.023895783,0.031020237,0.042907109,39.12771906,0.159648309,10.6163245,0.038206343,0.032747698,0.024816619,0.016716977,0.051887251,0.042114616,0.034975194,0.027520827,-0.009040994,-0.025582242,-0.215043291,-0.906865403
1.803772945,0.092624086,-0.169880504,1.033284239,Stock,AMP,0.627392583,1005,10/21/2014,10/16/2018,0.016148123,0.000187578,5.984320777,-0.190973137,-0.107755795,0.117084717,-0.044845329,-0.034394187,-0.024865147,-0.017171593,-0.00817116,0.000151339,0.009393967,0.017529298,0.024816854,0.03011653,0.038321794,86.08773924,0.224840512,13.92363159,0.044845329,0.034394187,0.024865147,0.017171593,0.059101616,0.047587694,0.038978439,0.02969107,0.028122986,-0.216870601,-0.298681902,1.025865003
1.852549913,0.027783902,-0.333950738,1.029755954,Stock,AMT,0.540784814,1005,10/21/2014,10/16/2018,0.011920114,0.000435054,2.437846286,-0.378921415,-0.059622355,0.055170342,-0.033688329,-0.025250004,-0.017560923,-0.013392617,-0.006071191,0.000910823,0.007688249,0.014064886,0.019250466,0.021749816,0.028001273,27.39915269,0.114792696,9.630168084,0.033688329,0.025250004,0.017560923,0.013392617,0.043349637,0.034752462,0.02836605,0.021756127,-0.040458469,-0.310237454,-0.425466065,-0.590458585
1.69156505,0.102213262,-0.061848254,1.025776306,Stock,AMZN,0.437260233,1005,10/21/2014,10/16/2018,0.017749225,0.001773432,10.63824487,0.927027666,-0.087086837,0.132177917,-0.044829548,-0.034046272,-0.023629203,-0.015999563,-0.006324421,0.001389007,0.010629713,0.018927661,0.025675685,0.033731387,0.04303051,10.00840713,0.219264754,12.35348356,0.044829548,0.034046272,0.023629203,0.015999563,0.061713081,0.048386745,0.038912373,0.02906472,0.028640184,-0.022941488,-0.205858656,-0.029107252
1.642344876,0.26050418,-0.073211384,1.069027396,Stock,ANET,0.589028502,1005,10/21/2014,10/16/2018,0.026368746,0.001112112,10.38578318,-0.359332387,-0.210551021,0.177624667,-0.085086824,-0.057202424,-0.039268807,-0.024892701,-0.00997832,0.002194379,0.013503627,0.027763582,0.035286005,0.044261991,0.058602724,23.71050658,0.388175688,14.72105235,0.085086824,0.057202424,0.039268807,0.024892702,0.109174091,0.084095023,0.065969086,0.048391328,-0.009418992,0.653017684,0.294344969,0.554607101
1.76524223,0.163531611,-0.271987498,1.090509923,Stock,ANSS,0.511721083,1005,10/21/2014,10/16/2018,0.012978073,0.000759422,6.533724907,-0.367586664,-0.071409526,0.092086879,-0.034043834,-0.027000401,-0.019723979,-0.013580151,-0.00539647,0.001320056,0.007543726,0.014481136,0.019796222,0.024169299,0.029591303,17.08941615,0.163496404,12.59789559,0.034043834,0.027000401,0.019723979,0.013580151,0.052213722,0.039750618,0.031472984,0.023860039,0.028107083,-0.445894029,-0.068274183,0.47061089
1.823984658,0.063028591,-0.118718121,1.146417029,Stock,ANTM,0.58538044,1005,10/21/2014,10/16/2018,0.014318144,0.000869214,1.857476956,-0.08865801,-0.071232411,0.059693453,-0.037115619,-0.028810605,-0.022764301,-0.016635343,-0.006315768,0.00068228,0.008480405,0.017808095,0.02376386,0.030150966,0.038092462,16.47252365,0.130925864,9.144052935,0.037115619,0.028810605,0.022764301,0.016635343,0.045533923,0.037873272,0.031604666,0.025659247,-0.062167507,-0.093975104,-0.535265606,-0.605861924
